source_global_id,target_global_id,scenario_id,edge_scope,relationship,label,source_diagram,target_diagram
enterprise_v3_0061::BR-SW-01,enterprise_v3_0061::BR-WRK-02,enterprise_v3_0061,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0061::BR-SW-01,enterprise_v3_0061::BR-WRK-03,enterprise_v3_0061,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0061::BR-SW-01,enterprise_v3_0061::BR-WRK-04,enterprise_v3_0061,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0061::WAN-ISP-01,enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0061::WAN-ISP-02,enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061::WAN-PE-01,enterprise_v3_0061,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061::WAN-PE-02,enterprise_v3_0061,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0061::WAN-PE-01,enterprise_v3_0061::BR-RTR-01,enterprise_v3_0061,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0061::WAN-PE-02,enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061::DC-FW-01,enterprise_v3_0061,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061::DC-FW-01,enterprise_v3_0061,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061::DC-FW-02,enterprise_v3_0061,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-FW-01,enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-FW-02,enterprise_v3_0061::DC-CORE-SW-02,enterprise_v3_0061,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-CORE-SW-02,enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::DC-SRV-01,enterprise_v3_0061,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::DC-SRV-02,enterprise_v3_0061,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::DC-SRV-03,enterprise_v3_0061,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::DC-SRV-04,enterprise_v3_0061,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,local,routes_to,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,local,routes_to,10G,app_db_topology,app_db_topology
enterprise_v3_0061::APP-LB-01,enterprise_v3_0061::APP-01,enterprise_v3_0061,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0061::APP-01,enterprise_v3_0061::DB-MASTER,enterprise_v3_0061,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0061::APP-01,enterprise_v3_0061::DB-CACHE-01,enterprise_v3_0061,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0061::APP-01,enterprise_v3_0061::SERVICE-API-01,enterprise_v3_0061,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0061::APP-LB-01,enterprise_v3_0061::APP-02,enterprise_v3_0061,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0061::APP-02,enterprise_v3_0061::DB-MASTER,enterprise_v3_0061,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0061::APP-02,enterprise_v3_0061::DB-CACHE-01,enterprise_v3_0061,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0061::APP-02,enterprise_v3_0061::SERVICE-API-01,enterprise_v3_0061,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0061::APP-LB-01,enterprise_v3_0061::APP-03,enterprise_v3_0061,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0061::APP-03,enterprise_v3_0061::DB-MASTER,enterprise_v3_0061,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0061::APP-03,enterprise_v3_0061::DB-CACHE-01,enterprise_v3_0061,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0061::APP-03,enterprise_v3_0061::SERVICE-API-01,enterprise_v3_0061,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0061::DB-MASTER,enterprise_v3_0061::DB-REPLICA-01,enterprise_v3_0061,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0061::DB-MASTER,enterprise_v3_0061::DB-REPLICA-02,enterprise_v3_0061,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0061::BR-RTR-01,enterprise_v3_0061::WAN-PE-01,enterprise_v3_0061,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0061::WAN-PE-02,enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0061::BR-RTR-01,enterprise_v3_0061::WAN-PE-01,enterprise_v3_0061,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0061::WAN-PE-02,enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062,local,wan_dependency,MPLS,branch_topology,branch_topology
enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062::BR-FW-01,enterprise_v3_0062,local,routes_to,VPN,branch_topology,branch_topology
enterprise_v3_0062::BR-FW-01,enterprise_v3_0062::BR-SW-01,enterprise_v3_0062,local,secured_by,LAN,branch_topology,branch_topology
enterprise_v3_0062::BR-SW-01,enterprise_v3_0062::BR-APP-01,enterprise_v3_0062,local,serves,HTTPS,branch_topology,branch_topology
enterprise_v3_0062::BR-SW-01,enterprise_v3_0062::BR-WRK-01,enterprise_v3_0062,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0062::BR-SW-01,enterprise_v3_0062::BR-WRK-02,enterprise_v3_0062,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0062::BR-SW-01,enterprise_v3_0062::BR-WRK-03,enterprise_v3_0062,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0062::BR-SW-01,enterprise_v3_0062::BR-WRK-04,enterprise_v3_0062,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0062::WAN-ISP-01,enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0062::WAN-ISP-02,enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062::WAN-PE-01,enterprise_v3_0062,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062::WAN-PE-02,enterprise_v3_0062,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0062::WAN-PE-01,enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0062::WAN-PE-02,enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062::DC-FW-01,enterprise_v3_0062,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062::DC-FW-01,enterprise_v3_0062,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062::DC-FW-02,enterprise_v3_0062,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-FW-01,enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-FW-02,enterprise_v3_0062::DC-CORE-SW-02,enterprise_v3_0062,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-CORE-SW-02,enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062::DC-SRV-01,enterprise_v3_0062,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062::DC-SRV-02,enterprise_v3_0062,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062::DC-SRV-03,enterprise_v3_0062,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,local,routes_to,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,local,routes_to,10G,app_db_topology,app_db_topology
enterprise_v3_0062::APP-LB-01,enterprise_v3_0062::APP-01,enterprise_v3_0062,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::DB-MASTER,enterprise_v3_0062,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::DB-CACHE-01,enterprise_v3_0062,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::SERVICE-API-01,enterprise_v3_0062,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0062::APP-LB-01,enterprise_v3_0062::APP-02,enterprise_v3_0062,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0062::APP-02,enterprise_v3_0062::DB-MASTER,enterprise_v3_0062,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0062::APP-02,enterprise_v3_0062::DB-CACHE-01,enterprise_v3_0062,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0062::APP-02,enterprise_v3_0062::SERVICE-API-01,enterprise_v3_0062,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0062::SERVICE-API-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,local,depends_on,LDAP/IAM,app_db_topology,app_db_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::DNS-01,enterprise_v3_0062,local,depends_on,DNS,app_db_topology,app_db_topology
enterprise_v3_0062::DB-MASTER,enterprise_v3_0062::DB-REPLICA-01,enterprise_v3_0062,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0062::DB-MASTER,enterprise_v3_0062::DB-REPLICA-02,enterprise_v3_0062,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0062::AD-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,local,connected_to,LDAP,shared_services_topology,shared_services_topology
enterprise_v3_0062::IAM-01,enterprise_v3_0062::MON-01,enterprise_v3_0062,local,monitored_by,API,shared_services_topology,shared_services_topology
enterprise_v3_0062::DNS-01,enterprise_v3_0062::NTP-01,enterprise_v3_0062,local,connected_to,NTP,shared_services_topology,shared_services_topology
enterprise_v3_0062::MON-01,enterprise_v3_0062::SYSLOG-01,enterprise_v3_0062,local,depends_on,Syslog,shared_services_topology,shared_services_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,local,depends_on,OAuth,shared_services_topology,shared_services_topology
enterprise_v3_0062::BR-APP-01,enterprise_v3_0062::DNS-01,enterprise_v3_0062,local,depends_on,DNS,shared_services_topology,shared_services_topology
enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062::WAN-PE-01,enterprise_v3_0062,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0062::WAN-PE-02,enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062::DNS-01,enterprise_v3_0062,cross_diagram,depends_on,DNS,branch_topology,shared_services_topology
enterprise_v3_0062::APP-LB-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,cross_diagram,depends_on,Auth,app_db_topology,shared_services_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,cross_diagram,depends_on,LDAP/IAM,app_db_topology,shared_services_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::DNS-01,enterprise_v3_0062,cross_diagram,depends_on,DNS,app_db_topology,shared_services_topology
enterprise_v3_0062::DB-MASTER,enterprise_v3_0062::MON-01,enterprise_v3_0062,cross_diagram,depends_on,Monitor,app_db_topology,shared_services_topology
enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062::WAN-PE-01,enterprise_v3_0062,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0062::WAN-PE-02,enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062::DNS-01,enterprise_v3_0062,cross_diagram,depends_on,DNS,branch_topology,shared_services_topology
enterprise_v3_0062::APP-LB-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,cross_diagram,depends_on,Auth,app_db_topology,shared_services_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::IAM-01,enterprise_v3_0062,cross_diagram,depends_on,LDAP/IAM,app_db_topology,shared_services_topology
enterprise_v3_0062::APP-01,enterprise_v3_0062::DNS-01,enterprise_v3_0062,cross_diagram,depends_on,DNS,app_db_topology,shared_services_topology
enterprise_v3_0062::DB-MASTER,enterprise_v3_0062::MON-01,enterprise_v3_0062,cross_diagram,depends_on,Monitor,app_db_topology,shared_services_topology
enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063,local,wan_dependency,MPLS,branch_topology,branch_topology
enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063::BR-FW-01,enterprise_v3_0063,local,routes_to,VPN,branch_topology,branch_topology
enterprise_v3_0063::BR-FW-01,enterprise_v3_0063::BR-SW-01,enterprise_v3_0063,local,secured_by,LAN,branch_topology,branch_topology
enterprise_v3_0063::BR-SW-01,enterprise_v3_0063::BR-APP-01,enterprise_v3_0063,local,serves,HTTPS,branch_topology,branch_topology
enterprise_v3_0063::BR-SW-01,enterprise_v3_0063::BR-WRK-01,enterprise_v3_0063,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0063::BR-SW-01,enterprise_v3_0063::BR-WRK-02,enterprise_v3_0063,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0063::BR-SW-01,enterprise_v3_0063::BR-WRK-03,enterprise_v3_0063,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0063::BR-SW-01,enterprise_v3_0063::BR-WRK-04,enterprise_v3_0063,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0063::WAN-ISP-01,enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0063::WAN-ISP-02,enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063::WAN-PE-01,enterprise_v3_0063,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063::WAN-PE-02,enterprise_v3_0063,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0063::WAN-PE-01,enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0063::WAN-PE-02,enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063::DC-FW-01,enterprise_v3_0063,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063::DC-FW-01,enterprise_v3_0063,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063::DC-FW-02,enterprise_v3_0063,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-FW-01,enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-FW-02,enterprise_v3_0063::DC-CORE-SW-02,enterprise_v3_0063,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-CORE-SW-02,enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::DC-SRV-01,enterprise_v3_0063,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::DC-SRV-02,enterprise_v3_0063,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::DC-SRV-03,enterprise_v3_0063,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::DC-SRV-04,enterprise_v3_0063,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::DC-SRV-05,enterprise_v3_0063,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063::APP-LB-01,enterprise_v3_0063,local,routes_to,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::APP-LB-01,enterprise_v3_0063,local,routes_to,10G,app_db_topology,app_db_topology
enterprise_v3_0063::APP-LB-01,enterprise_v3_0063::APP-01,enterprise_v3_0063,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::DB-MASTER,enterprise_v3_0063,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::DB-CACHE-01,enterprise_v3_0063,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::SERVICE-API-01,enterprise_v3_0063,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0063::APP-LB-01,enterprise_v3_0063::APP-02,enterprise_v3_0063,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0063::APP-02,enterprise_v3_0063::DB-MASTER,enterprise_v3_0063,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0063::APP-02,enterprise_v3_0063::DB-CACHE-01,enterprise_v3_0063,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0063::APP-02,enterprise_v3_0063::SERVICE-API-01,enterprise_v3_0063,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0063::APP-LB-01,enterprise_v3_0063::APP-03,enterprise_v3_0063,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0063::APP-03,enterprise_v3_0063::DB-MASTER,enterprise_v3_0063,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0063::APP-03,enterprise_v3_0063::DB-CACHE-01,enterprise_v3_0063,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0063::APP-03,enterprise_v3_0063::SERVICE-API-01,enterprise_v3_0063,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0063::SERVICE-API-01,enterprise_v3_0063::IAM-01,enterprise_v3_0063,local,depends_on,LDAP/IAM,app_db_topology,app_db_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::DNS-01,enterprise_v3_0063,local,depends_on,DNS,app_db_topology,app_db_topology
enterprise_v3_0063::DB-MASTER,enterprise_v3_0063::DB-REPLICA-01,enterprise_v3_0063,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0063::DB-MASTER,enterprise_v3_0063::DB-REPLICA-02,enterprise_v3_0063,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0063::AD-01,enterprise_v3_0063::IAM-01,enterprise_v3_0063,local,connected_to,LDAP,shared_services_topology,shared_services_topology
enterprise_v3_0063::IAM-01,enterprise_v3_0063::MON-01,enterprise_v3_0063,local,monitored_by,API,shared_services_topology,shared_services_topology
enterprise_v3_0063::DNS-01,enterprise_v3_0063::NTP-01,enterprise_v3_0063,local,connected_to,NTP,shared_services_topology,shared_services_topology
enterprise_v3_0063::MON-01,enterprise_v3_0063::SYSLOG-01,enterprise_v3_0063,local,depends_on,Syslog,shared_services_topology,shared_services_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::IAM-01,enterprise_v3_0063,local,depends_on,OAuth,shared_services_topology,shared_services_topology
enterprise_v3_0063::BR-APP-01,enterprise_v3_0063::DNS-01,enterprise_v3_0063,local,depends_on,DNS,shared_services_topology,shared_services_topology
enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063::WAN-PE-01,enterprise_v3_0063,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0063::WAN-PE-02,enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063::APP-LB-01,enterprise_v3_0063,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063::APP-LB-01,enterprise_v3_0063,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063::DNS-01,enterprise_v3_0063,cross_diagram,depends_on,DNS,branch_topology,shared_services_topology
enterprise_v3_0063::APP-LB-01,enterprise_v3_0063::IAM-01,enterprise_v3_0063,cross_diagram,depends_on,Auth,app_db_topology,shared_services_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::IAM-01,enterprise_v3_0063,cross_diagram,depends_on,LDAP/IAM,app_db_topology,shared_services_topology
enterprise_v3_0063::APP-01,enterprise_v3_0063::DNS-01,enterprise_v3_0063,cross_diagram,depends_on,DNS,app_db_topology,shared_services_topology
enterprise_v3_0063::DB-MASTER,enterprise_v3_0063::MON-01,enterprise_v3_0063,cross_diagram,depends_on,Monitor,app_db_topology,shared_services_topology
enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063::WAN-PE-01,enterprise_v3_0063,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0063::WAN-PE-02,enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
