global_node_id,scenario_id,split,node_id,type,diagram_id,diagram_type,canonical_id,is_shared_entity,ip_address,zone
enterprise_v3_0059::BR-WRK-03,enterprise_v3_0059,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.59.1.7,Branch LAN
enterprise_v3_0059::BR-WRK-04,enterprise_v3_0059,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.59.1.8,Branch LAN
enterprise_v3_0059::WAN-MPLS-CORE,enterprise_v3_0059,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0059::WAN-ISP-01,enterprise_v3_0059,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.59.1,Internet/ISP
enterprise_v3_0059::WAN-ISP-02,enterprise_v3_0059,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.59.2,Internet/ISP
enterprise_v3_0059::WAN-PE-01,enterprise_v3_0059,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.59.4,WAN PE
enterprise_v3_0059::WAN-PE-02,enterprise_v3_0059,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.59.5,WAN PE
enterprise_v3_0059::DC-RTR-01,enterprise_v3_0059,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0059::DC-FW-01,enterprise_v3_0059,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0059::DC-FW-02,enterprise_v3_0059,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.159.1.2,DC Edge
enterprise_v3_0059::DC-CORE-SW-01,enterprise_v3_0059,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,False,10.159.1.4,DC Core
enterprise_v3_0059::DC-CORE-SW-02,enterprise_v3_0059,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.159.1.5,DC Core
enterprise_v3_0059::DC-AGG-SW-01,enterprise_v3_0059,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.159.1.6,DC Aggregation
enterprise_v3_0059::DC-SRV-01,enterprise_v3_0059,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.159.1.7,DC Compute
enterprise_v3_0059::DC-SRV-02,enterprise_v3_0059,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.159.1.8,DC Compute
enterprise_v3_0059::DC-SRV-03,enterprise_v3_0059,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.159.1.9,DC Compute
enterprise_v3_0059::AD-01,enterprise_v3_0059,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0059::IAM-01,enterprise_v3_0059,train,IAM-01,service,shared_services_topology,shared_services,IAM-01,False,10.255.0.2,Identity
enterprise_v3_0059::DNS-01,enterprise_v3_0059,train,DNS-01,service,shared_services_topology,shared_services,DNS-01,False,10.255.0.3,DNS/NTP
enterprise_v3_0059::NTP-01,enterprise_v3_0059,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0059::MON-01,enterprise_v3_0059,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0059::SYSLOG-01,enterprise_v3_0059,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0060::WAN-ISP-01,enterprise_v3_0060,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.60.1,Internet/ISP
enterprise_v3_0060::WAN-ISP-02,enterprise_v3_0060,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.60.2,Internet/ISP
enterprise_v3_0060::WAN-MPLS-CORE,enterprise_v3_0060,train,WAN-MPLS-CORE,cloud_or_wan,wan_topology,wan,WAN-MPLS-CORE,False,172.16.60.3,WAN Core
enterprise_v3_0060::WAN-PE-01,enterprise_v3_0060,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.60.4,WAN PE
enterprise_v3_0060::WAN-PE-02,enterprise_v3_0060,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.60.5,WAN PE
enterprise_v3_0060::DC-RTR-01,enterprise_v3_0060,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0060::DC-FW-01,enterprise_v3_0060,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0060::DC-FW-02,enterprise_v3_0060,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.160.1.2,DC Edge
enterprise_v3_0060::DC-CORE-SW-01,enterprise_v3_0060,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.160.1.4,DC Core
enterprise_v3_0060::DC-CORE-SW-02,enterprise_v3_0060,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.160.1.5,DC Core
enterprise_v3_0060::DC-AGG-SW-01,enterprise_v3_0060,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.160.1.6,DC Aggregation
enterprise_v3_0060::DC-SRV-01,enterprise_v3_0060,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.160.1.7,DC Compute
enterprise_v3_0060::DC-SRV-02,enterprise_v3_0060,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.160.1.8,DC Compute
enterprise_v3_0060::DC-SRV-03,enterprise_v3_0060,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.160.1.9,DC Compute
enterprise_v3_0060::DC-SRV-04,enterprise_v3_0060,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.160.1.10,DC Compute
enterprise_v3_0060::APP-LB-01,enterprise_v3_0060,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.4.1.2,App Ingress
enterprise_v3_0060::APP-01,enterprise_v3_0060,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.4.1.3,App Tier
enterprise_v3_0060::APP-02,enterprise_v3_0060,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.4.1.4,App Tier
enterprise_v3_0060::APP-03,enterprise_v3_0060,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.4.1.5,App Tier
enterprise_v3_0060::SERVICE-API-01,enterprise_v3_0060,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.4.1.6,App Tier
enterprise_v3_0060::DB-MASTER,enterprise_v3_0060,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.4.1.7,DB Tier
enterprise_v3_0060::DB-CACHE-01,enterprise_v3_0060,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.4.1.8,DB Tier
enterprise_v3_0060::DB-REPLICA-01,enterprise_v3_0060,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.4.1.9,DB Tier
enterprise_v3_0061::BR-RTR-01,enterprise_v3_0061,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.61.1.1,Branch Edge
enterprise_v3_0061::BR-FW-01,enterprise_v3_0061,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.61.1.2,Branch Edge
enterprise_v3_0061::BR-SW-01,enterprise_v3_0061,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.61.1.3,Branch LAN
enterprise_v3_0061::BR-APP-01,enterprise_v3_0061,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.61.1.4,Branch Apps
enterprise_v3_0061::BR-WRK-01,enterprise_v3_0061,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.61.1.5,Branch LAN
enterprise_v3_0061::BR-WRK-02,enterprise_v3_0061,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.61.1.6,Branch LAN
enterprise_v3_0061::BR-WRK-03,enterprise_v3_0061,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.61.1.7,Branch LAN
enterprise_v3_0061::BR-WRK-04,enterprise_v3_0061,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.61.1.8,Branch LAN
enterprise_v3_0061::WAN-MPLS-CORE,enterprise_v3_0061,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0061::WAN-ISP-01,enterprise_v3_0061,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.61.1,Internet/ISP
enterprise_v3_0061::WAN-ISP-02,enterprise_v3_0061,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.61.2,Internet/ISP
enterprise_v3_0061::WAN-PE-01,enterprise_v3_0061,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.61.4,WAN PE
enterprise_v3_0061::WAN-PE-02,enterprise_v3_0061,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.61.5,WAN PE
enterprise_v3_0061::DC-RTR-01,enterprise_v3_0061,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0061::DC-FW-01,enterprise_v3_0061,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0061::DC-FW-02,enterprise_v3_0061,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.161.1.2,DC Edge
enterprise_v3_0061::DC-CORE-SW-01,enterprise_v3_0061,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.161.1.4,DC Core
enterprise_v3_0061::DC-CORE-SW-02,enterprise_v3_0061,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.161.1.5,DC Core
enterprise_v3_0061::DC-AGG-SW-01,enterprise_v3_0061,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.161.1.6,DC Aggregation
enterprise_v3_0061::DC-SRV-01,enterprise_v3_0061,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.161.1.7,DC Compute
enterprise_v3_0061::DC-SRV-02,enterprise_v3_0061,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.161.1.8,DC Compute
enterprise_v3_0061::DC-SRV-03,enterprise_v3_0061,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.161.1.9,DC Compute
enterprise_v3_0061::DC-SRV-04,enterprise_v3_0061,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.161.1.10,DC Compute
enterprise_v3_0061::APP-LB-01,enterprise_v3_0061,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.5.1.2,App Ingress
enterprise_v3_0061::APP-01,enterprise_v3_0061,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.5.1.3,App Tier
enterprise_v3_0061::APP-02,enterprise_v3_0061,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.5.1.4,App Tier
enterprise_v3_0061::APP-03,enterprise_v3_0061,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.5.1.5,App Tier
enterprise_v3_0061::SERVICE-API-01,enterprise_v3_0061,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.5.1.6,App Tier
enterprise_v3_0061::DB-MASTER,enterprise_v3_0061,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.5.1.7,DB Tier
enterprise_v3_0061::DB-CACHE-01,enterprise_v3_0061,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.5.1.8,DB Tier
enterprise_v3_0061::DB-REPLICA-01,enterprise_v3_0061,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.5.1.9,DB Tier
enterprise_v3_0061::DB-REPLICA-02,enterprise_v3_0061,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.5.1.10,DB Tier
enterprise_v3_0062::BR-RTR-01,enterprise_v3_0062,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.62.1.1,Branch Edge
enterprise_v3_0062::BR-FW-01,enterprise_v3_0062,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.62.1.2,Branch Edge
enterprise_v3_0062::BR-SW-01,enterprise_v3_0062,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.62.1.3,Branch LAN
enterprise_v3_0062::BR-APP-01,enterprise_v3_0062,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.62.1.4,Branch Apps
enterprise_v3_0062::BR-WRK-01,enterprise_v3_0062,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.62.1.5,Branch LAN
enterprise_v3_0062::BR-WRK-02,enterprise_v3_0062,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.62.1.6,Branch LAN
enterprise_v3_0062::BR-WRK-03,enterprise_v3_0062,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.62.1.7,Branch LAN
enterprise_v3_0062::BR-WRK-04,enterprise_v3_0062,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.62.1.8,Branch LAN
enterprise_v3_0062::WAN-MPLS-CORE,enterprise_v3_0062,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0062::WAN-ISP-01,enterprise_v3_0062,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.62.1,Internet/ISP
enterprise_v3_0062::WAN-ISP-02,enterprise_v3_0062,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.62.2,Internet/ISP
enterprise_v3_0062::WAN-PE-01,enterprise_v3_0062,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.62.4,WAN PE
enterprise_v3_0062::WAN-PE-02,enterprise_v3_0062,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.62.5,WAN PE
enterprise_v3_0062::DC-RTR-01,enterprise_v3_0062,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0062::DC-FW-01,enterprise_v3_0062,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0062::DC-FW-02,enterprise_v3_0062,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.162.1.2,DC Edge
enterprise_v3_0062::DC-CORE-SW-01,enterprise_v3_0062,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.162.1.4,DC Core
enterprise_v3_0062::DC-CORE-SW-02,enterprise_v3_0062,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.162.1.5,DC Core
enterprise_v3_0062::DC-AGG-SW-01,enterprise_v3_0062,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.162.1.6,DC Aggregation
enterprise_v3_0062::DC-SRV-01,enterprise_v3_0062,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.162.1.7,DC Compute
enterprise_v3_0062::DC-SRV-02,enterprise_v3_0062,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.162.1.8,DC Compute
enterprise_v3_0062::DC-SRV-03,enterprise_v3_0062,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.162.1.9,DC Compute
enterprise_v3_0062::APP-LB-01,enterprise_v3_0062,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.6.1.2,App Ingress
enterprise_v3_0062::APP-01,enterprise_v3_0062,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.6.1.3,App Tier
enterprise_v3_0062::APP-02,enterprise_v3_0062,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.6.1.4,App Tier
enterprise_v3_0062::SERVICE-API-01,enterprise_v3_0062,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.6.1.5,App Tier
enterprise_v3_0062::DB-MASTER,enterprise_v3_0062,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.6.1.6,DB Tier
enterprise_v3_0062::DB-CACHE-01,enterprise_v3_0062,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.6.1.7,DB Tier
enterprise_v3_0062::DB-REPLICA-01,enterprise_v3_0062,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.6.1.8,DB Tier
enterprise_v3_0062::DB-REPLICA-02,enterprise_v3_0062,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.6.1.9,DB Tier
enterprise_v3_0062::IAM-01,enterprise_v3_0062,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0062::DNS-01,enterprise_v3_0062,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0062::AD-01,enterprise_v3_0062,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0062::NTP-01,enterprise_v3_0062,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0062::MON-01,enterprise_v3_0062,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0062::SYSLOG-01,enterprise_v3_0062,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0063::BR-RTR-01,enterprise_v3_0063,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.63.1.1,Branch Edge
enterprise_v3_0063::BR-FW-01,enterprise_v3_0063,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.63.1.2,Branch Edge
enterprise_v3_0063::BR-SW-01,enterprise_v3_0063,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.63.1.3,Branch LAN
enterprise_v3_0063::BR-APP-01,enterprise_v3_0063,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.63.1.4,Branch Apps
enterprise_v3_0063::BR-WRK-01,enterprise_v3_0063,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.63.1.5,Branch LAN
enterprise_v3_0063::BR-WRK-02,enterprise_v3_0063,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.63.1.6,Branch LAN
enterprise_v3_0063::BR-WRK-03,enterprise_v3_0063,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.63.1.7,Branch LAN
enterprise_v3_0063::BR-WRK-04,enterprise_v3_0063,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.63.1.8,Branch LAN
enterprise_v3_0063::WAN-MPLS-CORE,enterprise_v3_0063,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0063::WAN-ISP-01,enterprise_v3_0063,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.63.1,Internet/ISP
enterprise_v3_0063::WAN-ISP-02,enterprise_v3_0063,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.63.2,Internet/ISP
enterprise_v3_0063::WAN-PE-01,enterprise_v3_0063,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.63.4,WAN PE
enterprise_v3_0063::WAN-PE-02,enterprise_v3_0063,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.63.5,WAN PE
enterprise_v3_0063::DC-RTR-01,enterprise_v3_0063,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0063::DC-FW-01,enterprise_v3_0063,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0063::DC-FW-02,enterprise_v3_0063,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.163.1.2,DC Edge
enterprise_v3_0063::DC-CORE-SW-01,enterprise_v3_0063,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.163.1.4,DC Core
enterprise_v3_0063::DC-CORE-SW-02,enterprise_v3_0063,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.163.1.5,DC Core
enterprise_v3_0063::DC-AGG-SW-01,enterprise_v3_0063,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.163.1.6,DC Aggregation
enterprise_v3_0063::DC-SRV-01,enterprise_v3_0063,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.163.1.7,DC Compute
enterprise_v3_0063::DC-SRV-02,enterprise_v3_0063,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.163.1.8,DC Compute
enterprise_v3_0063::DC-SRV-03,enterprise_v3_0063,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.163.1.9,DC Compute
enterprise_v3_0063::DC-SRV-04,enterprise_v3_0063,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.163.1.10,DC Compute
enterprise_v3_0063::DC-SRV-05,enterprise_v3_0063,train,DC-SRV-05,server,datacenter_topology,datacenter,DC-SRV-05,False,10.163.1.11,DC Compute
enterprise_v3_0063::APP-LB-01,enterprise_v3_0063,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.7.1.2,App Ingress
enterprise_v3_0063::APP-01,enterprise_v3_0063,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.7.1.3,App Tier
enterprise_v3_0063::APP-02,enterprise_v3_0063,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.7.1.4,App Tier
enterprise_v3_0063::APP-03,enterprise_v3_0063,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.7.1.5,App Tier
enterprise_v3_0063::SERVICE-API-01,enterprise_v3_0063,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.7.1.6,App Tier
enterprise_v3_0063::DB-MASTER,enterprise_v3_0063,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.7.1.7,DB Tier
enterprise_v3_0063::DB-CACHE-01,enterprise_v3_0063,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.7.1.8,DB Tier
enterprise_v3_0063::DB-REPLICA-01,enterprise_v3_0063,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.7.1.9,DB Tier
enterprise_v3_0063::DB-REPLICA-02,enterprise_v3_0063,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.7.1.10,DB Tier
enterprise_v3_0063::IAM-01,enterprise_v3_0063,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0063::DNS-01,enterprise_v3_0063,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0063::AD-01,enterprise_v3_0063,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0063::NTP-01,enterprise_v3_0063,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0063::MON-01,enterprise_v3_0063,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0063::SYSLOG-01,enterprise_v3_0063,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0064::BR-RTR-01,enterprise_v3_0064,val,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.64.1.1,Branch Edge
enterprise_v3_0064::BR-FW-01,enterprise_v3_0064,val,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.64.1.2,Branch Edge
enterprise_v3_0064::BR-SW-01,enterprise_v3_0064,val,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.64.1.3,Branch LAN
enterprise_v3_0064::BR-APP-01,enterprise_v3_0064,val,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.64.1.4,Branch Apps
enterprise_v3_0064::BR-WRK-01,enterprise_v3_0064,val,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.64.1.5,Branch LAN
enterprise_v3_0064::BR-WRK-02,enterprise_v3_0064,val,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.64.1.6,Branch LAN
enterprise_v3_0064::BR-WRK-03,enterprise_v3_0064,val,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.64.1.7,Branch LAN
enterprise_v3_0064::BR-WRK-04,enterprise_v3_0064,val,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.64.1.8,Branch LAN
enterprise_v3_0064::WAN-MPLS-CORE,enterprise_v3_0064,val,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0064::WAN-ISP-01,enterprise_v3_0064,val,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.64.1,Internet/ISP
enterprise_v3_0064::WAN-ISP-02,enterprise_v3_0064,val,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.64.2,Internet/ISP
enterprise_v3_0064::WAN-PE-01,enterprise_v3_0064,val,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.64.4,WAN PE
enterprise_v3_0064::WAN-PE-02,enterprise_v3_0064,val,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.64.5,WAN PE
enterprise_v3_0064::DC-RTR-01,enterprise_v3_0064,val,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0064::DC-FW-01,enterprise_v3_0064,val,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0064::DC-FW-02,enterprise_v3_0064,val,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.164.1.2,DC Edge
enterprise_v3_0064::DC-CORE-SW-01,enterprise_v3_0064,val,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,False,10.164.1.4,DC Core
enterprise_v3_0064::DC-CORE-SW-02,enterprise_v3_0064,val,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.164.1.5,DC Core
enterprise_v3_0064::DC-AGG-SW-01,enterprise_v3_0064,val,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.164.1.6,DC Aggregation
enterprise_v3_0064::DC-SRV-01,enterprise_v3_0064,val,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.164.1.7,DC Compute
enterprise_v3_0064::DC-SRV-02,enterprise_v3_0064,val,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.164.1.8,DC Compute
enterprise_v3_0064::DC-SRV-03,enterprise_v3_0064,val,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.164.1.9,DC Compute
