split,scenario_id,diagram_id,diagram_type,image_exists,width,height,object_count,connector_count,invalid_class_count,malformed_bbox_count,out_of_bounds_bbox_count,tiny_bbox_count,suspicious_large_bbox_count,very_large_bbox_count,suspicious_wide_bbox_count,suspicious_tall_bbox_count,missing_object_id_count,missing_label_text_count,malformed_connector_count,suspicious_long_connector_count,possible_cross_diagram_connector_count,max_bbox_area_ratio,max_connector_length_ratio,suspicious_score,annotation_path,image_path
train,enterprise_v3_0061,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\diagrams\app_db_topology.png
train,enterprise_v3_0061,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\diagrams\branch_topology.png
train,enterprise_v3_0061,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\diagrams\datacenter_topology.png
train,enterprise_v3_0061,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0061\diagrams\wan_topology.png
train,enterprise_v3_0062,app_db_topology,app_db_topology,True,1400,900,12,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\diagrams\app_db_topology.png
train,enterprise_v3_0062,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\diagrams\branch_topology.png
train,enterprise_v3_0062,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\diagrams\datacenter_topology.png
train,enterprise_v3_0062,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\diagrams\shared_services_topology.png
train,enterprise_v3_0062,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0062\diagrams\wan_topology.png
train,enterprise_v3_0063,app_db_topology,app_db_topology,True,1400,900,13,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\diagrams\app_db_topology.png
train,enterprise_v3_0063,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\diagrams\branch_topology.png
train,enterprise_v3_0063,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\diagrams\datacenter_topology.png
train,enterprise_v3_0063,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\diagrams\shared_services_topology.png
train,enterprise_v3_0063,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0063\diagrams\wan_topology.png
val,enterprise_v3_0064,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0064\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0064\diagrams\branch_topology.png
val,enterprise_v3_0064,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0064\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0064\diagrams\datacenter_topology.png
val,enterprise_v3_0064,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0064\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0064\diagrams\wan_topology.png
val,enterprise_v3_0065,app_db_topology,app_db_topology,True,1400,900,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\diagrams\app_db_topology.png
val,enterprise_v3_0065,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\diagrams\branch_topology.png
val,enterprise_v3_0065,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\diagrams\datacenter_topology.png
val,enterprise_v3_0065,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\diagrams\shared_services_topology.png
val,enterprise_v3_0065,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0065\diagrams\wan_topology.png
val,enterprise_v3_0066,app_db_topology,app_db_topology,True,1400,900,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\diagrams\app_db_topology.png
val,enterprise_v3_0066,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\diagrams\branch_topology.png
val,enterprise_v3_0066,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\diagrams\datacenter_topology.png
val,enterprise_v3_0066,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\diagrams\shared_services_topology.png
val,enterprise_v3_0066,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0066\diagrams\wan_topology.png
val,enterprise_v3_0067,app_db_topology,app_db_topology,True,1400,900,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\diagrams\app_db_topology.png
val,enterprise_v3_0067,branch_topology,branch_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\diagrams\branch_topology.png
val,enterprise_v3_0067,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\diagrams\datacenter_topology.png
val,enterprise_v3_0067,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0067\diagrams\shared_services_topology.png
val,enterprise_v3_0068,app_db_topology,app_db_topology,True,1400,900,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.26361,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0068\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0068\diagrams\app_db_topology.png
val,enterprise_v3_0068,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0068\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0068\diagrams\datacenter_topology.png
val,enterprise_v3_0068,wan_topology,wan_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0068\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0068\diagrams\wan_topology.png
val,enterprise_v3_0069,app_db_topology,app_db_topology,True,1400,900,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\diagrams\app_db_topology.png
val,enterprise_v3_0069,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\diagrams\branch_topology.png
val,enterprise_v3_0069,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\diagrams\datacenter_topology.png
val,enterprise_v3_0069,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\diagrams\shared_services_topology.png
val,enterprise_v3_0069,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0069\diagrams\wan_topology.png
val,enterprise_v3_0070,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\diagrams\branch_topology.png
val,enterprise_v3_0070,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\diagrams\datacenter_topology.png
val,enterprise_v3_0070,shared_services_topology,shared_services_topology,True,1400,900,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.342133,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\diagrams\shared_services_topology.png
val,enterprise_v3_0070,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0070\diagrams\wan_topology.png
val,enterprise_v3_0071,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\diagrams\app_db_topology.png
val,enterprise_v3_0071,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\diagrams\branch_topology.png
val,enterprise_v3_0071,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\diagrams\datacenter_topology.png
val,enterprise_v3_0071,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\val\enterprise_v3_0071\diagrams\wan_topology.png
test,enterprise_v3_0072,app_db_topology,app_db_topology,True,1400,900,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.26361,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\diagrams\app_db_topology.png
test,enterprise_v3_0072,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\diagrams\branch_topology.png
test,enterprise_v3_0072,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\diagrams\datacenter_topology.png
test,enterprise_v3_0072,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0072\diagrams\wan_topology.png
test,enterprise_v3_0073,app_db_topology,app_db_topology,True,1400,900,12,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\diagrams\app_db_topology.png
test,enterprise_v3_0073,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\diagrams\branch_topology.png
test,enterprise_v3_0073,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\diagrams\datacenter_topology.png
test,enterprise_v3_0073,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\diagrams\shared_services_topology.png
test,enterprise_v3_0073,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0073\diagrams\wan_topology.png
test,enterprise_v3_0074,app_db_topology,app_db_topology,True,1400,900,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.26361,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0074\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0074\diagrams\app_db_topology.png
test,enterprise_v3_0074,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0074\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0074\diagrams\datacenter_topology.png
test,enterprise_v3_0074,wan_topology,wan_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0074\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0074\diagrams\wan_topology.png
test,enterprise_v3_0075,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\diagrams\branch_topology.png
test,enterprise_v3_0075,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\diagrams\datacenter_topology.png
test,enterprise_v3_0075,shared_services_topology,shared_services_topology,True,1400,900,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.342133,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\diagrams\shared_services_topology.png
test,enterprise_v3_0075,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0075\diagrams\wan_topology.png
test,enterprise_v3_0076,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0076\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0076\diagrams\branch_topology.png
test,enterprise_v3_0076,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0076\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0076\diagrams\datacenter_topology.png
test,enterprise_v3_0076,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0076\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0076\diagrams\wan_topology.png
test,enterprise_v3_0077,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\test\enterprise_v3_0077\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0077\diagrams\app_db_topology.png
test,enterprise_v3_0077,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0077\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0077\diagrams\datacenter_topology.png
test,enterprise_v3_0077,wan_topology,wan_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0077\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0077\diagrams\wan_topology.png
test,enterprise_v3_0078,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\diagrams\app_db_topology.png
test,enterprise_v3_0078,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\diagrams\branch_topology.png
test,enterprise_v3_0078,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\diagrams\datacenter_topology.png
test,enterprise_v3_0078,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0078\diagrams\wan_topology.png
test,enterprise_v3_0079,app_db_topology,app_db_topology,True,1400,900,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\diagrams\app_db_topology.png
test,enterprise_v3_0079,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\diagrams\branch_topology.png
test,enterprise_v3_0079,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\diagrams\datacenter_topology.png
test,enterprise_v3_0079,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\diagrams\shared_services_topology.png
test,enterprise_v3_0079,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\test\enterprise_v3_0079\diagrams\wan_topology.png
